,ResponseID,QuestionID,Answer
252,R_6JwDKcFXh7P4Xip,QID9138,none
253,R_6JwDKcFXh7P4Xip,QID9317,doctor
254,R_6JwDKcFXh7P4Xip,QID9332,monk
255,R_6JwDKcFXh7P4Xip,QID9532,bride
256,R_6JwDKcFXh7P4Xip,QID9610,mayor
257,R_6JwDKcFXh7P4Xip,QID9686,actress
258,R_6JwDKcFXh7P4Xip,QID9691,kid
259,R_6JwDKcFXh7P4Xip,QID9720,bishop
260,R_6JwDKcFXh7P4Xip,QID9748,none
261,R_6JwDKcFXh7P4Xip,QID9816,nephew
262,R_6JwDKcFXh7P4Xip,QID9944,kid
263,R_6JwDKcFXh7P4Xip,QID9990,girl
264,R_6JwDKcFXh7P4Xip,QID10011,friend
265,R_6JwDKcFXh7P4Xip,QID10252,man
266,R_6JwDKcFXh7P4Xip,QID10263,lady
267,R_6JwDKcFXh7P4Xip,QID10342,patriot
268,R_6JwDKcFXh7P4Xip,QID10347,none
269,R_6JwDKcFXh7P4Xip,QID10386,man
270,R_6JwDKcFXh7P4Xip,QID10574,none
271,R_6JwDKcFXh7P4Xip,QID10603,none
272,R_6JwDKcFXh7P4Xip,QID10624,husband
273,R_6JwDKcFXh7P4Xip,QID10753,student
274,R_6JwDKcFXh7P4Xip,QID10796,stud
275,R_6JwDKcFXh7P4Xip,QID10820,none
276,R_6JwDKcFXh7P4Xip,QID10867,politician
277,R_6JwDKcFXh7P4Xip,QID10917,kid
278,R_6JwDKcFXh7P4Xip,QID10923,actor
279,R_6JwDKcFXh7P4Xip,QID11090,none
280,R_1erfZI03aBx6LV5,QID8415,none
281,R_1erfZI03aBx6LV5,QID8433,kid
282,R_1erfZI03aBx6LV5,QID8503,worker
283,R_1erfZI03aBx6LV5,QID8535,wife
284,R_1erfZI03aBx6LV5,QID8542,friend
285,R_1erfZI03aBx6LV5,QID8653,apprentice
286,R_1erfZI03aBx6LV5,QID8684,minority
287,R_1erfZI03aBx6LV5,QID8840,politician
288,R_1erfZI03aBx6LV5,QID8873,king
289,R_1erfZI03aBx6LV5,QID8944,man
290,R_1erfZI03aBx6LV5,QID9061,woman
291,R_1erfZI03aBx6LV5,QID9151,professor
292,R_1erfZI03aBx6LV5,QID9170,companion
293,R_1erfZI03aBx6LV5,QID9179,employee
294,R_1erfZI03aBx6LV5,QID9294,doctor
295,R_1erfZI03aBx6LV5,QID9345,parent
296,R_1erfZI03aBx6LV5,QID9487,clinton_supporter
297,R_1erfZI03aBx6LV5,QID9657,bride
298,R_1erfZI03aBx6LV5,QID9699,husband
299,R_1erfZI03aBx6LV5,QID9702,worker
300,R_1erfZI03aBx6LV5,QID9835,man
301,R_1erfZI03aBx6LV5,QID9840,none
302,R_1erfZI03aBx6LV5,QID9960,none
303,R_1erfZI03aBx6LV5,QID10036,composer
304,R_1erfZI03aBx6LV5,QID10125,singer
305,R_1erfZI03aBx6LV5,QID10179,none
306,R_1erfZI03aBx6LV5,QID10221,daughter
307,R_1erfZI03aBx6LV5,QID10314,none
308,R_1erfZI03aBx6LV5,QID10351,author
309,R_1erfZI03aBx6LV5,QID10391,none
310,R_1erfZI03aBx6LV5,QID10550,aunt
311,R_1erfZI03aBx6LV5,QID10638,sheriff
312,R_1erfZI03aBx6LV5,QID10691,teacher
313,R_1erfZI03aBx6LV5,QID10748,orthodontist
314,R_1erfZI03aBx6LV5,QID10794,partner
315,R_1erfZI03aBx6LV5,QID10804,millionaire
316,R_1erfZI03aBx6LV5,QID10841,attorney
317,R_1erfZI03aBx6LV5,QID10866,partner
318,R_1erfZI03aBx6LV5,QID10903,liberal
319,R_1erfZI03aBx6LV5,QID10967,none
320,R_22taQoVpDoaDLdI,QID8391,none
321,R_22taQoVpDoaDLdI,QID8558,cousin
322,R_22taQoVpDoaDLdI,QID8574,buddy
323,R_22taQoVpDoaDLdI,QID8593,actor
324,R_22taQoVpDoaDLdI,QID8640,employer
325,R_22taQoVpDoaDLdI,QID8660,boyfriend
326,R_22taQoVpDoaDLdI,QID8672,toddler
327,R_22taQoVpDoaDLdI,QID8682,archbishop
328,R_22taQoVpDoaDLdI,QID8928,winner
329,R_22taQoVpDoaDLdI,QID9040,christian
330,R_22taQoVpDoaDLdI,QID9058,husband
331,R_22taQoVpDoaDLdI,QID9090,instructor
332,R_22taQoVpDoaDLdI,QID9169,bishop
333,R_22taQoVpDoaDLdI,QID9401,boy
334,R_22taQoVpDoaDLdI,QID9449,uncle
335,R_22taQoVpDoaDLdI,QID9569,parent
336,R_22taQoVpDoaDLdI,QID9580,worker
337,R_22taQoVpDoaDLdI,QID9633,worker
338,R_22taQoVpDoaDLdI,QID9667,blonde
339,R_22taQoVpDoaDLdI,QID9709,liberal
340,R_22taQoVpDoaDLdI,QID9825,husband
341,R_22taQoVpDoaDLdI,QID9865,girl
342,R_22taQoVpDoaDLdI,QID9875,mechanic
343,R_22taQoVpDoaDLdI,QID9993,instructor
344,R_22taQoVpDoaDLdI,QID10063,none
345,R_22taQoVpDoaDLdI,QID10074,white_woman
346,R_22taQoVpDoaDLdI,QID10083,man
347,R_22taQoVpDoaDLdI,QID10098,surgeon
348,R_22taQoVpDoaDLdI,QID10101,actor
349,R_22taQoVpDoaDLdI,QID10295,friend
350,R_22taQoVpDoaDLdI,QID10416,boy
351,R_22taQoVpDoaDLdI,QID10554,boy
352,R_22taQoVpDoaDLdI,QID10577,helper
353,R_22taQoVpDoaDLdI,QID10591,instructor
354,R_22taQoVpDoaDLdI,QID10618,employee
355,R_22taQoVpDoaDLdI,QID10640,leader
356,R_22taQoVpDoaDLdI,QID10682,cousin
357,R_22taQoVpDoaDLdI,QID10759,cousin
358,R_22taQoVpDoaDLdI,QID10771,senator
359,R_22taQoVpDoaDLdI,QID10778,girl
360,R_1oGYxBA9BfRjrrE,QID8382,child
361,R_1oGYxBA9BfRjrrE,QID8619,friend
362,R_1oGYxBA9BfRjrrE,QID8759,trump_supporter
363,R_1oGYxBA9BfRjrrE,QID8788,attorney
364,R_1oGYxBA9BfRjrrE,QID8810,conservative
365,R_1oGYxBA9BfRjrrE,QID8825,companion
366,R_1oGYxBA9BfRjrrE,QID8930,king
367,R_1oGYxBA9BfRjrrE,QID8931,professor
368,R_1oGYxBA9BfRjrrE,QID8957,african-american
369,R_1oGYxBA9BfRjrrE,QID9014,boy
370,R_1oGYxBA9BfRjrrE,QID9053,partner
371,R_1oGYxBA9BfRjrrE,QID9147,friend
372,R_1oGYxBA9BfRjrrE,QID9220,buddy
373,R_1oGYxBA9BfRjrrE,QID9256,catholic
374,R_1oGYxBA9BfRjrrE,QID9261,adult
375,R_1oGYxBA9BfRjrrE,QID9265,reader
376,R_1oGYxBA9BfRjrrE,QID9607,guy
377,R_1oGYxBA9BfRjrrE,QID9613,clinton_supporter
378,R_1oGYxBA9BfRjrrE,QID9662,colleague
379,R_1oGYxBA9BfRjrrE,QID9689,rich
380,R_1oGYxBA9BfRjrrE,QID9791,singer
381,R_1oGYxBA9BfRjrrE,QID9820,jew
382,R_1oGYxBA9BfRjrrE,QID9870,aunt
383,R_1oGYxBA9BfRjrrE,QID9887,companion
384,R_1oGYxBA9BfRjrrE,QID10015,girl
385,R_1oGYxBA9BfRjrrE,QID10044,dad
386,R_1oGYxBA9BfRjrrE,QID10275,worker
387,R_1oGYxBA9BfRjrrE,QID10320,pupil
388,R_1oGYxBA9BfRjrrE,QID10377,man
389,R_1oGYxBA9BfRjrrE,QID10413,companion
390,R_1oGYxBA9BfRjrrE,QID10432,jew
391,R_1oGYxBA9BfRjrrE,QID10464,son
392,R_1oGYxBA9BfRjrrE,QID10600,christian
393,R_1oGYxBA9BfRjrrE,QID10608,adult
394,R_1oGYxBA9BfRjrrE,QID10701,bride
395,R_1oGYxBA9BfRjrrE,QID10811,doctor
396,R_1oGYxBA9BfRjrrE,QID10880,girl
397,R_1oGYxBA9BfRjrrE,QID10911,boy
398,R_1oGYxBA9BfRjrrE,QID10956,husband
399,R_1oGYxBA9BfRjrrE,QID11067,daughter
400,R_2xEmgaLgLtdy5q3,QID8439,reader
401,R_2xEmgaLgLtdy5q3,QID8495,adult
402,R_2xEmgaLgLtdy5q3,QID8528,american
403,R_2xEmgaLgLtdy5q3,QID8585,cousin
404,R_2xEmgaLgLtdy5q3,QID8616,bride
405,R_2xEmgaLgLtdy5q3,QID8633,white_woman
406,R_2xEmgaLgLtdy5q3,QID8638,teacher
407,R_2xEmgaLgLtdy5q3,QID8861,child
408,R_2xEmgaLgLtdy5q3,QID8922,white
409,R_2xEmgaLgLtdy5q3,QID9017,husband
410,R_2xEmgaLgLtdy5q3,QID9219,attorney
411,R_2xEmgaLgLtdy5q3,QID9278,adult
412,R_2xEmgaLgLtdy5q3,QID9297,friend
413,R_2xEmgaLgLtdy5q3,QID9344,none
414,R_2xEmgaLgLtdy5q3,QID9391,lawyer
415,R_2xEmgaLgLtdy5q3,QID9394,boy
416,R_2xEmgaLgLtdy5q3,QID9441,partner
417,R_2xEmgaLgLtdy5q3,QID9466,buddy
418,R_2xEmgaLgLtdy5q3,QID9690,friend
419,R_2xEmgaLgLtdy5q3,QID9693,nurse
420,R_2xEmgaLgLtdy5q3,QID9730,nephew
421,R_2xEmgaLgLtdy5q3,QID9794,none
422,R_2xEmgaLgLtdy5q3,QID9824,instructor
423,R_2xEmgaLgLtdy5q3,QID9879,banker
424,R_2xEmgaLgLtdy5q3,QID10045,none
425,R_2xEmgaLgLtdy5q3,QID10153,employee
426,R_2xEmgaLgLtdy5q3,QID10228,husband
427,R_2xEmgaLgLtdy5q3,QID10257,academic
428,R_2xEmgaLgLtdy5q3,QID10316,boy
429,R_2xEmgaLgLtdy5q3,QID10355,boy
430,R_2xEmgaLgLtdy5q3,QID10444,adult
431,R_2xEmgaLgLtdy5q3,QID10500,friend
432,R_2xEmgaLgLtdy5q3,QID10553,millionaire
433,R_2xEmgaLgLtdy5q3,QID10694,man
434,R_2xEmgaLgLtdy5q3,QID10780,boy
435,R_2xEmgaLgLtdy5q3,QID10787,daughter
436,R_2xEmgaLgLtdy5q3,QID10829,kid
437,R_2xEmgaLgLtdy5q3,QID10837,none
438,R_2xEmgaLgLtdy5q3,QID10851,guy
439,R_2xEmgaLgLtdy5q3,QID11079,boy
440,R_qEFfg0IAqb77hjr,QID8472,punk
441,R_qEFfg0IAqb77hjr,QID8537,companion
442,R_qEFfg0IAqb77hjr,QID8594,man
443,R_qEFfg0IAqb77hjr,QID8647,intellectual
444,R_qEFfg0IAqb77hjr,QID8662,guy
445,R_qEFfg0IAqb77hjr,QID8717,doctor
446,R_qEFfg0IAqb77hjr,QID8755,adult
447,R_qEFfg0IAqb77hjr,QID8784,girl
448,R_qEFfg0IAqb77hjr,QID8813,partner
449,R_qEFfg0IAqb77hjr,QID9007,son
450,R_qEFfg0IAqb77hjr,QID9131,creator
451,R_qEFfg0IAqb77hjr,QID9171,winner
452,R_qEFfg0IAqb77hjr,QID9224,farmer
453,R_qEFfg0IAqb77hjr,QID9315,brother
454,R_qEFfg0IAqb77hjr,QID9321,adult
455,R_qEFfg0IAqb77hjr,QID9341,creator
456,R_qEFfg0IAqb77hjr,QID9460,aunt
457,R_qEFfg0IAqb77hjr,QID9564,man
458,R_qEFfg0IAqb77hjr,QID9641,grandmother
459,R_qEFfg0IAqb77hjr,QID9648,gay
460,R_qEFfg0IAqb77hjr,QID9732,employee
461,R_qEFfg0IAqb77hjr,QID9744,mayor
462,R_qEFfg0IAqb77hjr,QID9855,attorney
463,R_qEFfg0IAqb77hjr,QID9926,innocent
464,R_qEFfg0IAqb77hjr,QID10183,gentleman
465,R_qEFfg0IAqb77hjr,QID10208,cousin
466,R_qEFfg0IAqb77hjr,QID10212,doctor
467,R_qEFfg0IAqb77hjr,QID10268,friend
468,R_qEFfg0IAqb77hjr,QID10288,friend
469,R_qEFfg0IAqb77hjr,QID10299,physician
470,R_qEFfg0IAqb77hjr,QID10459,singer
471,R_qEFfg0IAqb77hjr,QID10628,winner
472,R_qEFfg0IAqb77hjr,QID10646,teacher
473,R_qEFfg0IAqb77hjr,QID10693,buddy
474,R_qEFfg0IAqb77hjr,QID10708,woman
475,R_qEFfg0IAqb77hjr,QID10746,professional
476,R_qEFfg0IAqb77hjr,QID10818,girl
477,R_qEFfg0IAqb77hjr,QID10951,woman
478,R_qEFfg0IAqb77hjr,QID10989,lady
479,R_qEFfg0IAqb77hjr,QID11030,daughter
480,R_ZC5A1wM1waSeDLz,QID8454,buddy
481,R_ZC5A1wM1waSeDLz,QID8475,none
482,R_ZC5A1wM1waSeDLz,QID8610,none
483,R_ZC5A1wM1waSeDLz,QID8726,none
484,R_ZC5A1wM1waSeDLz,QID8764,none
485,R_ZC5A1wM1waSeDLz,QID8880,leader
486,R_ZC5A1wM1waSeDLz,QID8885,president
487,R_ZC5A1wM1waSeDLz,QID8916,none
488,R_ZC5A1wM1waSeDLz,QID8939,guardian
489,R_ZC5A1wM1waSeDLz,QID8996,boy
490,R_ZC5A1wM1waSeDLz,QID9087,employee
491,R_ZC5A1wM1waSeDLz,QID9113,none
492,R_ZC5A1wM1waSeDLz,QID9262,none
493,R_ZC5A1wM1waSeDLz,QID9290,none
494,R_ZC5A1wM1waSeDLz,QID9353,none
495,R_ZC5A1wM1waSeDLz,QID9368,adult
496,R_ZC5A1wM1waSeDLz,QID9456,author
497,R_ZC5A1wM1waSeDLz,QID9577,none
498,R_ZC5A1wM1waSeDLz,QID9586,none
499,R_ZC5A1wM1waSeDLz,QID9675,brother
500,R_ZC5A1wM1waSeDLz,QID9784,none
501,R_ZC5A1wM1waSeDLz,QID9812,instructor
502,R_ZC5A1wM1waSeDLz,QID9869,none
