ACE	BANDAGE	0	19	145
ACE	SPADES	0	16	145
ACE	HOLE	0	9	145
ACE	DEUCE	0	4	145
ACE	POKER	0	4	145
ACE	EXPERT	0	3	145
ACE	HARDWARE	0	3	145
ACE	KING	0	3	145
ACE	TENNIS	0	3	145
ACE	TOP	0	3	145
ACE	JACK	0	2	145
ACE	ONE	0	2	145
ACE	SMART	0	2	145
ACE	WINNER	0	2	145
ACHE	PAIN	0	73	144
ACHE	HEAD	0	27	144
ACHE	HURT	0	22	144
ACHE	BACK	0	6	144
ACHE	SORE	0	3	144
ACHE	BELLY	0	2	144
ACHE	TOOTH	0	2	144
ACHIEVE	GOAL	0	29	132
ACHIEVE	ACCOMPLISH	0	10	132
ACHIEVE	SUCCESS	0	10	132
ACHIEVE	WIN	0	10	132
ACHIEVE	GAIN	0	7	132
ACHIEVE	GET	0	6	132
ACHIEVE	DO	0	5	132
ACHIEVE	FAIL	0	5	132
ACHIEVE	SUCCEED	0	5	132
ACHIEVE	STRIVE	0	4	132
ACHIEVE	FINISH	0	3	132
ACHIEVE	GRADE	0	3	132
ACHIEVE	CONQUER	0	2	132
ACHIEVE	EARN	0	2	132
ACHIEVE	GREAT	0	2	132
ACHIEVE	REACH	0	2	132
ACHIEVE	RECEIVE	0	2	132
ACHIEVEMENT	GOAL	0	33	149
ACHIEVEMENT	SUCCESS	0	24	149
ACHIEVEMENT	ACCOMPLISH	0	12	149
ACHIEVEMENT	AWARD	0	12	149
ACHIEVEMENT	GRADE	0	6	149
ACHIEVEMENT	FAILURE	0	5	149
ACHIEVEMENT	HONOR	0	5	149
ACHIEVEMENT	A	0	3	149
ACHIEVEMENT	PRIDE	0	3	149
ACHIEVEMENT	WIN	0	3	149
ACHIEVEMENT	WORK	0	3	149
ACHIEVEMENT	COLLEGE	0	2	149
ACHIEVEMENT	DEGREE	0	2	149
ACHIEVEMENT	GPA	0	2	149
ACHIEVEMENT	GREAT	0	2	149
ACHIEVEMENT	MONEY	0	2	149
ACHIEVEMENT	TEST	0	2	149
ACID	RAIN	0	26	147
ACID	BURN	0	22	147
ACID	BASE	0	18	147
ACID	DRUG	0	15	147
ACID	CHEMICAL	0	12	147
ACID	TRIP	0	9	147
ACID	LSD	0	5	147
ACID	DANGEROUS	0	4	147
ACID	BASIC	0	2	147
ACID	BATTERY	0	2	147
ACID	CHEMISTRY	0	2	147
ACID	DROP	0	2	147
ACID	HIT	0	2	147
ACID	PAIN	0	2	147
ACID	SOUR	0	2	147
ACKNOWLEDGE	KNOW	0	28	145
ACKNOWLEDGE	ACCEPT	0	10	145
ACKNOWLEDGE	PRESENCE	0	8	145
ACKNOWLEDGE	GREET	0	6	145
ACKNOWLEDGE	NOTICE	0	6	145
ACKNOWLEDGE	RECOGNITION	0	6	145
ACKNOWLEDGE	UNDERSTAND	0	6	145
ACKNOWLEDGE	HELLO	0	5	145
ACKNOWLEDGE	SEE	0	5	145
ACKNOWLEDGE	ADMIT	0	4	145
ACKNOWLEDGE	EXIST	0	3	145
ACKNOWLEDGE	IGNORE	0	3	145
ACKNOWLEDGE	NOD	0	3	145
ACKNOWLEDGE	REALIZE	0	3	145
ACKNOWLEDGE	RESPECT	0	3	145
ACKNOWLEDGE	SHOW	0	3	145
ACKNOWLEDGE	AGREE	0	2	145
ACKNOWLEDGE	CREDIT	0	2	145
ACKNOWLEDGE	KNOWLEDGE	0	2	145
ACKNOWLEDGE	RESPOND	0	2	145
ACKNOWLEDGE	SPEAK	0	2	145
ACKNOWLEDGE	YES	0	2	145
ACORN	TREE	0	52	139
ACORN	SQUIRREL	0	45	139
ACORN	NUT	0	17	139
ACORN	SEED	0	3	139
ACORN	SQUASH	0	3	139
ACORN	CHIPMUNK	0	2	139
ACQUIRE	GET	0	58	146
ACQUIRE	GAIN	0	8	146
ACQUIRE	TAKE	0	7	146
ACQUIRE	ACCUMULATE	0	6	146
ACQUIRE	KNOWLEDGE	0	6	146
ACQUIRE	TASTE	0	6	146
ACQUIRE	OBTAIN	0	5	146
ACQUIRE	RECEIVE	0	4	146
ACQUIRE	ASK	0	3	146
ACQUIRE	BUY	0	3	146
ACQUIRE	COLLECT	0	3	146
ACQUIRE	OWN	0	3	146
ACQUIRE	HAVE	0	2	146
ACQUIRE	INHERIT	0	2	146
ACQUIRE	MONEY	0	2	146
ACQUIRE	STEAL	0	2	146
ACQUIRE	WEALTH	0	2	146
ACRE	LAND	0	85	126
ACRE	FARM	0	5	126
ACRE	AREA	0	4	126
ACRE	PLOT	0	4	126
ACRE	GREEN	0	3	126
ACRE	LOT	0	3	126
ACRE	MILE	0	3	126
ACRE	YARD	0	3	126
ACRE	PROPERTY	0	2	126
ACROBAT	GYMNAST	0	31	154
ACROBAT	CIRCUS	0	27	154
ACROBAT	FLIP	0	15	154
ACROBAT	GYMNASTICS	0	7	154
ACROBAT	TRAPEZE	0	5	154
ACROBAT	DANCER	0	4	154
ACROBAT	GYM	0	4	154
ACROBAT	LIMBER	0	4	154
ACROBAT	ATHLETE	0	3	154
ACROBAT	FLY	0	3	154
ACROBAT	JUGGLE	0	3	154
ACROBAT	JUMP	0	3	154
ACROBAT	ROPE	0	3	154
ACROBAT	AIR	0	2	154
ACROBAT	FLEXIBLE	0	2	154
ACROBAT	HIGH WIRE	0	2	154
ACROBAT	OLYMPICS	0	2	154
ACROBAT	TIGHTROPE	0	2	154
ACROBAT	U2	0	2	154
ACT	PLAY	0	27	148
ACT	PRETEND	0	26	148
ACT	THEATER	0	15	148
ACT	DO	0	11	148
ACT	DRAMA	0	9	148
ACT	ACTOR	0	5	148
ACT	TEST	0	4	148
ACT	PERFORM	0	3	148
ACT	PORTRAY	0	3	148
ACT	SAT	0	3	148
ACT	TOUGH	0	3	148
ACT	FAIL	0	2	148
ACT	OUT	0	2	148
ACT	REAL	0	2	148
ACT	SING	0	2	148
ACT	SMART	0	2	148
ACTION	MOVEMENT	0	18	138
ACTION	REACTION	0	13	138
ACTION	MOVIE	0	12	138
ACTION	MOTION	0	8	138
ACTION	ADVENTURE	0	7	138
ACTION	RUN	0	7	138
ACTION	MOVE	0	6	138
ACTION	VERB	0	4	138
ACTION	CAMERA	0	3	138
ACTION	GO	0	3	138
ACTION	PACKED	0	3	138
ACTION	SUSPENSE	0	3	138
ACTION	TAKE	0	3	138
ACTION	DO	0	2	138
ACTION	EXCITING	0	2	138
ACTION	FAST	0	2	138
ACTION	FIGHT	0	2	138
ACTION	GAME	0	2	138
ACTION	SPEED	0	2	138
ACTION	STOP	0	2	138
ACTIVE	SPORTS	0	13	150
ACTIVE	BUSY	0	12	150
ACTIVE	ATHLETIC	0	9	150
ACTIVE	RUN	0	8	150
ACTIVE	ENERGY	0	7	150
ACTIVE	INACTIVE	0	7	150
ACTIVE	PASSIVE	0	7	150
ACTIVE	EXERCISE	0	6	150
ACTIVE	LAZY	0	5	150
ACTIVE	MOVING	0	4	150
ACTIVE	HYPER	0	3	150
ACTIVE	ALIVE	0	2	150
ACTIVE	BOY	0	2	150
ACTIVE	FIT	0	2	150
ACTIVE	HAPPY	0	2	150
ACTIVE	HEALTHY	0	2	150
ACTIVE	INVOLVED	0	2	150
ACTIVE	LIFESTYLE	0	2	150
ACTIVE	RUNNER	0	2	150
ACTIVE	RUNNING	0	2	150
ACTIVE	YOUNG	0	2	150
ACTIVITY	FUN	0	19	150
ACTIVITY	SPORT	0	19	150
ACTIVITY	BUSY	0	12	150
ACTIVITY	GAME	0	8	150
ACTIVITY	RUN	0	6	150
ACTIVITY	WORK	0	6	150
ACTIVITY	ENERGY	0	5	150
ACTIVITY	BASKETBALL	0	4	150
ACTIVITY	LAZY	0	4	150
ACTIVITY	MOVEMENT	0	4	150
ACTIVITY	ACTIVE	0	3	150
ACTIVITY	EXTRACURRICULAR	0	3	150
ACTIVITY	PLAY	0	3	150
ACTIVITY	SEX	0	3	150
ACTIVITY	EVENT	0	2	150
ACTIVITY	EXERCISE	0	2	150
ACTIVITY	HOBBY	0	2	150
ACTIVITY	JOB	0	2	150
ACTIVITY	SCHOOL	0	2	150
ACTIVITY	TENNIS	0	2	150
ACTIVITY	TIRED	0	2	150
ACTIVITY	VOLLEYBALL	0	2	150
ACTOR	ACTRESS	0	85	147
ACTOR	MOVIE	0	11	147
ACTOR	STAGE	0	11	147
ACTOR	TELEVISION	0	6	147
ACTOR	PLAY	0	4	147
ACTOR	THESPIAN	0	3	147
ACTOR	COMEDIAN	0	2	147
ACTOR	HOLLYWOOD	0	2	147
ACTOR	MALE	0	2	147
ACTOR	MAN	0	2	147
ACTOR	PERSON	0	2	147
ACTOR	ROLE	0	2	147
ACTOR	STAR	0	2	147
ACTOR	THEATER	0	2	147
ACTRESS	ACTOR	0	77	152
ACTRESS	MOVIE	0	10	152
ACTRESS	WOMAN	0	8	152
ACTRESS	STAR	0	7	152
ACTRESS	FAME	0	6	152
ACTRESS	TELEVISION	0	4	152
ACTRESS	GIRL	0	3	152
ACTRESS	ACT	0	2	152
ACTRESS	BEAUTY	0	2	152
ACTRESS	MODEL	0	2	152
ACTRESS	PRETTY	0	2	152
AD	NEWSPAPER	0	38	151
AD	COMMERCIAL	0	12	151
AD	PAPER	0	12	151
AD	SUBTRACT	0	12	151
AD	DROP	0	6	151
AD	MAGAZINE	0	6	151
AD	SELL	0	5	151
AD	CAMPAIGN	0	4	151
AD	CLASSIFIED	0	4	151
AD	TELEVISION	0	4	151
AD	BUSINESS	0	3	151
AD	COLUMN	0	3	151
AD	ADVERTISE	0	2	151
AD	ADVERTISEMENT	0	2	151
AD	GONE	0	2	151
AD	MESSAGE	0	2	151
AD	MONEY	0	2	151
AD	NEWS	0	2	151
AD	SALE	0	2	151
ADD	SUBTRACT	0	122	178
ADD	PLUS	0	17	178
ADD	MULTIPLY	0	9	178
ADD	MINUS	0	4	178
ADD	INCREASE	0	3	178
ADD	MATH	0	3	178
ADD	SUM	0	3	178
ADD	DROP	0	2	178
ADD	JOIN	0	2	178
ADD	MORE	0	2	178
ADD	NUMBERS	0	2	178
ADDICT	DRUGS	0	103	149
ADDICT	COCAINE	0	6	149
ADDICT	HEROIN	0	5	149
ADDICT	HOOKED	0	4	149
ADDICT	ALCOHOL	0	3	149
ADDICT	CRAZY	0	3	149
ADDICT	NEED	0	3	149
ADDICT	DEPENDENT	0	2	149
ADDICT	HELPLESS	0	2	149
ADDICTION	DRUG	0	97	146
ADDICTION	COCAINE	0	8	146
ADDICTION	NEED	0	8	146
ADDICTION	PROBLEM	0	6	146
ADDICTION	JANE'S	0	5	146
ADDICTION	CRACK	0	3	146
ADDICTION	BAD	0	2	146
ADDICTION	HABIT	0	2	146
ADDITION	SUBTRACTION	0	95	153
ADDITION	MATH	0	19	153
ADDITION	PLUS	0	12	153
ADDITION	MORE	0	6	153
ADDITION	ADD	0	4	153
ADDITION	ALSO	0	2	153
ADDITION	EXTRA	0	2	153
ADDITION	NUMBERS	0	2	153
ADDRESS	HOME	0	41	150
ADDRESS	PHONE	0	20	150
ADDRESS	HOUSE	0	14	150
ADDRESS	STREET	0	13	150
ADDRESS	BOOK	0	11	150
ADDRESS	MAIL	0	6	150
ADDRESS	NAME	0	4	150
ADDRESS	LETTER	0	3	150
ADDRESS	NUMBER	0	3	150
ADDRESS	RESIDENCE	0	3	150
ADDRESS	ZIP CODE	0	3	150
ADDRESS	CITY	0	2	150
ADDRESS	LIVE	0	2	150
ADDRESS	MINE	0	2	150
ADDRESS	NEW YORK	0	2	150
ADDRESS	TALK	0	2	150
ADJECTIVE	NOUN	0	46	138
ADJECTIVE	VERB	0	25	138
ADJECTIVE	ADVERB	0	21	138
ADJECTIVE	DESCRIBE	0	7	138
ADJECTIVE	ENGLISH	0	6	138
ADJECTIVE	OBJECTIVE	0	4	138
ADJECTIVE	PRONOUN	0	3	138
ADJECTIVE	BLUE	0	2	138
ADJECTIVE	LEARN	0	2	138
ADJECTIVE	SUBJECTIVE	0	2	138
ADJECTIVE	WORD	0	2	138
ADJOURN	LEAVE	0	30	149
ADJOURN	END	0	21	149
ADJOURN	COURT	0	12	149
ADJOURN	MEETING	0	10	149
ADJOURN	DISMISS	0	9	149
ADJOURN	STOP	0	7	149
ADJOURN	FINISH	0	6	149
ADJOURN	CLOSE	0	4	149
ADJOURN	OVER	0	4	149
ADJOURN	QUIT	0	3	149
ADJOURN	RECESS	0	3	149
ADJOURN	GO	0	2	149
ADJOURN	JOIN	0	2	149
ADJOURN	JUDGE	0	2	149
ADJOURN	NEXT	0	2	149
ADJOURN	START	0	2	149
ADJUSTMENT	CHANGE	0	31	148
ADJUSTMENT	FIX	0	29	148
ADJUSTMENT	MOVE	0	9	148
ADJUSTMENT	ALTER	0	6	148
ADJUSTMENT	BELT	0	3	148
ADJUSTMENT	BRA	0	3	148
ADJUSTMENT	CHIROPRACTOR	0	3	148
ADJUSTMENT	CORRECTION	0	3	148
ADJUSTMENT	ARRANGE	0	2	148
ADJUSTMENT	CAR	0	2	148
ADJUSTMENT	COMPROMISE	0	2	148
ADJUSTMENT	KNOB	0	2	148
ADJUSTMENT	LOOSE	0	2	148
ADJUSTMENT	TELEVISION	0	2	148
ADMIRE	LIKE	0	53	180
ADMIRE	RESPECT	0	27	180
ADMIRE	LOVE	0	16	180
ADMIRE	ADORE	0	7	180
ADMIRE	BEAUTY	0	5	180
ADMIRE	ENVY	0	5	180
ADMIRE	COMPLIMENT	0	4	180
ADMIRE	WANT	0	4	180
ADMIRE	WORSHIP	0	4	180
ADMIRE	ADMONISH	0	3	180
ADMIRE	PRAISE	0	3	180
ADMIRE	BEAUTIFUL	0	2	180
ADMIRE	CUTE	0	2	180
ADMIRE	DISLIKE	0	2	180
ADMIRE	FOND	0	2	180
ADMIRE	IDOL	0	2	180
ADMIRE	IDOLIZE	0	2	180
ADMISSION	TICKET	0	36	147
ADMISSION	ENTER	0	28	147
ADMISSION	IN	0	10	147
ADMISSION	SCHOOL	0	9	147
ADMISSION	ACCEPT	0	7	147
ADMISSION	COLLEGE	0	7	147
ADMISSION	MONEY	0	7	147
ADMISSION	GUILT	0	5	147
ADMISSION	MOVIE	0	4	147
ADMISSION	PAY	0	4	147
ADMISSION	ALLOW	0	3	147
ADMISSION	DENY	0	2	147
ADMISSION	FEE	0	2	147
ADMISSION	OPEN	0	2	147
ADMISSION	PRICE	0	2	147
ADMISSION	TEST	0	2	147
